"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","vote","prtvede2","prtclede","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","blgetmg","gndr","yrbrn","region","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prob","stratum","psu"
"ESS9e03_2",9,"3.2","23.11.2023",32411,"DE",0.99946624,0.707703,3.037345,2.149538,1,4,4,10,8,3,7,7,8,2,2,1993,"DE2",2,5,1,3,5,2,5,1,5,1,1,1,3,3,2,5,2,2,1,5,1,0.00012220745,288,5761
"ESS9e03_2",9,"3.2","23.11.2023",32416,"DE",0.99946624,0.7033356,3.037345,2.1362727,1,5,1,8,9,7,8,6,6,2,1,1967,"DE2",3,4,2,3,2,4,4,2,3,3,2,3,4,2,5,2,3,1,1,2,4,0.00012220745,281,5747
"ESS9e03_2",9,"3.2","23.11.2023",32468,"DE",0.99946624,0.8702576,3.037345,2.6432726,1,1,1,10,9,5,5,2,7,2,1,1953,"DE9",1,5,2,5,1,2,5,2,3,2,3,1,5,2,5,3,5,2,1,3,2,0.00012220745,307,5808
"ESS9e03_2",9,"3.2","23.11.2023",32511,"DE",0.99946624,0.9409557,3.037345,2.858007,1,2,66,8,7,7,7,5,8,2,2,1940,"DEE",3,5,2,5,2,2,2,2,1,3,2,2,3,2,5,3,5,2,1,4,2,0.00012220745,308,5801
"ESS9e03_2",9,"3.2","23.11.2023",32533,"DE",0.99946624,1.4915673,3.037345,4.530404,3,66,66,10,9,8,10,88,10,1,2,1989,"DE1",5,3,2,4,1,4,2,3,3,3,3,3,4,2,4,2,3,2,2,4,3,0.00012220745,274,5734
"ESS9e03_2",9,"3.2","23.11.2023",32575,"DE",0.99946624,0.8443996,3.037345,2.5647328,3,66,1,10,9,6,9,7,9,2,1,2001,"DE9",2,5,2,4,1,2,2,2,2,2,3,1,2,2,5,3,3,2,2,2,2,0.00012220745,279,5743
"ESS9e03_2",9,"3.2","23.11.2023",32600,"DE",0.99946624,1.3999712,3.037345,4.2521954,1,6,66,8,8,4,8,4,8,2,1,1982,"DEG",2,4,2,2,2,4,2,2,2,2,3,1,2,1,4,2,2,1,4,2,2,0.00012220745,310,5805
"ESS9e03_2",9,"3.2","23.11.2023",32609,"DE",0.99946624,2.7468195,3.037345,8.343039,3,66,66,9,9,8,8,7,8,1,1,1975,"DEA",3,5,2,3,3,3,3,3,3,3,1,1,1,1,3,3,5,3,3,3,5,0.00012220745,323,5833
"ESS9e03_2",9,"3.2","23.11.2023",32631,"DE",0.99946624,1.2238728,3.037345,3.7173238,2,66,6,2,3,1,3,0,2,2,1,1957,"DEG",2,5,2,3,1,2,5,2,8,3,8,2,2,1,5,5,5,2,2,2,2,0.00012220745,310,5805
"ESS9e03_2",9,"3.2","23.11.2023",32635,"DE",0.99946624,1.4220028,3.037345,4.319113,1,6,66,9,7,4,7,4,6,2,1,1977,"DE4",3,5,2,3,2,3,3,1,1,2,3,1,5,1,4,3,5,2,1,1,3,0.00012220745,295,5775
"ESS9e03_2",9,"3.2","23.11.2023",32646,"DE",0.99946624,1.8622825,3.037345,5.6563945,1,4,4,8,8,4,8,3,5,2,2,1955,"DE2",3,5,2,6,4,2,5,1,2,4,2,1,4,2,5,2,4,1,1,4,4,0.00012220745,284,5753
"ESS9e03_2",9,"3.2","23.11.2023",32664,"DE",0.99946624,0.7313539,3.037345,2.221374,1,77,77,5,7,2,2,4,6,2,2,1964,"DEA",2,4,2,5,2,5,4,2,2,5,4,2,2,3,6,2,2,1,2,2,5,0.00012220745,327,5838
"ESS9e03_2",9,"3.2","23.11.2023",32703,"DE",0.99946624,0.7892537,3.037345,2.3972359,1,5,1,9,10,3,9,9,7,2,1,1995,"DE1",2,4,3,2,2,1,4,3,3,1,2,3,2,1,1,5,2,2,2,2,1,0.00012220745,276,5738
"ESS9e03_2",9,"3.2","23.11.2023",32709,"DE",0.99946624,0.9422759,3.037345,2.862017,1,1,1,10,3,6,5,3,7,2,2,1947,"DEA",2,5,2,5,4,2,2,2,2,2,2,2,4,2,5,4,5,2,2,2,2,0.00012220745,330,5845
"ESS9e03_2",9,"3.2","23.11.2023",32714,"DE",0.99946624,0.6047383,3.037345,1.8367988,1,77,66,4,2,2,2,3,3,2,1,1953,"DEG",5,5,3,5,2,2,2,2,2,2,2,2,5,2,5,3,5,2,2,2,2,0.00012220745,311,5806
"ESS9e03_2",9,"3.2","23.11.2023",32727,"DE",0.99946624,0.88696927,3.037345,2.6940317,1,3,4,6,7,7,8,3,6,2,2,1989,"DE3",1,5,1,3,3,2,5,2,3,1,1,2,4,3,4,5,3,1,1,5,3,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",32748,"DE",0.99946624,1.1023202,3.037345,3.3481266,2,66,2,8,2,5,7,5,2,2,2,1941,"DE1",4,5,2,5,2,4,2,2,2,2,2,3,5,2,4,3,5,2,2,2,2,0.00012220745,354,5894
"ESS9e03_2",9,"3.2","23.11.2023",32762,"DE",0.99946624,1.0511706,3.037345,3.1927676,1,2,2,7,4,3,4,3,3,2,2,1966,"DEF",1,5,1,2,2,1,5,2,6,1,1,1,2,2,4,4,4,1,1,5,4,0.00012220745,335,5843
"ESS9e03_2",9,"3.2","23.11.2023",32781,"DE",0.99946624,1.2341517,3.037345,3.7485445,1,9,9,7,7,1,1,3,4,2,1,1995,"DE3",2,4,4,2,2,3,3,1,1,2,2,1,2,2,3,3,2,1,1,3,2,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",32785,"DE",0.99946624,1.6565913,3.037345,5.031639,3,66,2,1,6,4,6,5,4,1,2,1944,"DE9",4,5,2,4,2,4,2,2,1,5,5,2,5,2,5,3,2,2,2,1,5,0.00012220745,314,5813
"ESS9e03_2",9,"3.2","23.11.2023",32844,"DE",0.99946624,1.2786235,3.037345,3.8836205,1,1,1,7,5,3,3,2,1,2,2,1987,"DEB",2,5,2,5,5,1,3,1,5,3,2,1,4,4,3,5,4,1,3,4,4,0.00012220745,348,5880
"ESS9e03_2",9,"3.2","23.11.2023",32853,"DE",0.99946624,0.67466307,3.037345,2.0491846,1,1,1,9,8,1,2,3,4,2,1,1994,"DEA",1,6,4,5,4,3,5,2,3,2,3,2,4,8,2,6,3,1,5,6,4,0.00012220745,332,5849
"ESS9e03_2",9,"3.2","23.11.2023",32862,"DE",0.99946624,0.6628557,3.037345,2.0133214,1,4,4,10,10,8,9,7,7,1,2,1980,"DE2",1,5,1,5,4,1,5,1,3,1,1,1,2,2,2,4,5,1,1,3,3,0.00012220745,291,5767
"ESS9e03_2",9,"3.2","23.11.2023",32890,"DE",0.99946624,0.8410545,3.037345,2.5545726,2,66,66,6,5,5,4,3,8,2,2,1949,"DED",2,6,2,5,2,4,4,3,3,2,3,2,3,2,5,2,5,2,3,2,2,0.00012220745,304,5793
"ESS9e03_2",9,"3.2","23.11.2023",32905,"DE",0.99946624,0.9634579,3.037345,2.926354,1,1,5,7,5,2,3,88,3,2,1,1958,"DED",5,5,2,5,1,4,2,2,1,3,2,2,4,1,5,1,2,1,2,2,4,0.00012220745,302,5789
"ESS9e03_2",9,"3.2","23.11.2023",32913,"DE",0.99946624,0.9422759,3.037345,2.862017,1,1,1,9,7,2,3,3,5,2,2,1939,"DEA",1,5,4,5,3,2,5,3,3,2,2,1,5,3,6,3,4,2,3,3,3,0.00012220745,334,5853
"ESS9e03_2",9,"3.2","23.11.2023",32915,"DE",0.99946624,1.085198,3.037345,3.296121,1,5,66,10,10,7,8,8,9,2,2,1951,"DE4",4,4,2,2,1,3,2,2,2,3,3,2,3,3,6,3,6,2,4,2,4,0.00012220745,297,5779
"ESS9e03_2",9,"3.2","23.11.2023",32950,"DE",0.99946624,1.0124904,3.037345,3.0752826,3,66,4,8,8,7,8,6,8,2,2,2002,"DEF",2,3,1,3,4,3,5,2,3,4,2,1,2,3,3,3,3,2,3,5,5,0.00012220745,335,5854
"ESS9e03_2",9,"3.2","23.11.2023",32986,"DE",0.99946624,0.47606245,3.037345,1.4459659,1,2,2,7,7,6,7,7,8,2,1,1953,"DED",3,4,3,3,2,2,3,2,2,2,3,2,2,1,4,2,3,2,3,2,2,0.00012220745,303,5791
"ESS9e03_2",9,"3.2","23.11.2023",33030,"DE",0.99946624,1.275009,3.037345,3.8726423,1,1,1,9,8,7,8,7,7,2,2,1990,"DEA",3,4,2,5,3,3,2,2,4,1,1,2,2,2,2,2,2,1,1,2,1,0.00012220745,329,5844
"ESS9e03_2",9,"3.2","23.11.2023",33052,"DE",0.99946624,1.1190791,3.037345,3.3990293,1,3,3,3,3,1,2,3,4,2,1,1970,"DE2",1,4,1,5,5,2,5,1,2,2,1,2,5,6,2,5,5,2,1,3,2,0.00012220745,287,5759
"ESS9e03_2",9,"3.2","23.11.2023",33103,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,4,66,9,7,1,4,4,4,2,2,1960,"DE2",3,5,1,5,2,4,5,1,5,3,1,4,3,1,6,4,4,1,1,5,4,0.00012220745,281,5748
"ESS9e03_2",9,"3.2","23.11.2023",33183,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,2,2,8,8,3,5,3,5,2,1,1979,"DEA",1,3,2,4,4,5,6,3,3,2,2,4,2,5,3,4,4,3,3,6,3,0.00012220745,325,5835
"ESS9e03_2",9,"3.2","23.11.2023",33213,"DE",0.99946624,0.47606245,3.037345,1.4459659,1,1,1,10,8,3,8,7,7,2,1,1957,"DED",1,6,8,3,2,2,3,2,5,2,2,1,2,8,4,3,8,1,1,1,4,0.00012220745,304,5794
"ESS9e03_2",9,"3.2","23.11.2023",33218,"DE",0.99946624,1.1025547,3.037345,3.3488388,1,4,66,6,7,7,9,3,5,2,2,1964,"DEA",3,5,2,5,4,2,6,3,3,2,2,2,5,4,3,5,5,2,1,6,3,0.00012220745,327,5838
"ESS9e03_2",9,"3.2","23.11.2023",33220,"DE",0.99946624,0.8410545,3.037345,2.5545726,1,88,66,6,2,2,1,5,5,2,2,1929,"DED",4,5,2,4,2,2,2,2,2,2,1,2,3,1,6,1,4,1,1,3,2,0.00012220745,301,5788
"ESS9e03_2",9,"3.2","23.11.2023",33250,"DE",0.99946624,1.0279557,3.037345,3.1222558,1,88,1,9,6,4,7,7,3,2,2,1990,"DE9",2,2,2,2,1,3,2,1,6,1,1,2,2,3,1,5,3,1,3,5,1,0.00012220745,316,5816
"ESS9e03_2",9,"3.2","23.11.2023",33267,"DE",0.99946624,1.2542534,3.037345,3.8096,1,5,66,8,7,2,9,7,7,2,1,1987,"DE7",2,3,2,4,2,3,6,2,2,1,1,2,5,3,2,1,5,2,3,4,2,0.00012220745,347,5878
"ESS9e03_2",9,"3.2","23.11.2023",33272,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,5,66,9,9,3,7,6,6,2,1,1951,"DE1",2,4,5,4,2,3,5,2,2,3,1,3,2,2,5,5,4,2,2,4,3,0.00012220745,270,5726
"ESS9e03_2",9,"3.2","23.11.2023",33282,"DE",0.99946624,0.7303289,3.037345,2.2182608,1,3,3,7,5,0,7,6,3,1,2,1975,"DEE",2,6,1,5,5,2,6,1,3,3,2,2,5,6,5,3,7,1,3,4,3,0.00012220745,309,5802
"ESS9e03_2",9,"3.2","23.11.2023",33301,"DE",0.99946624,0.47606245,3.037345,1.4459659,1,5,5,10,10,6,8,6,9,2,1,1955,"DED",2,3,2,4,1,4,3,1,3,2,3,1,2,1,4,2,3,1,1,1,2,0.00012220745,301,5786
"ESS9e03_2",9,"3.2","23.11.2023",33302,"DE",0.99946624,0.6628557,3.037345,2.0133214,1,77,66,9,9,5,8,6,6,2,2,1982,"DE2",3,6,2,3,2,4,2,2,3,2,2,2,2,2,5,3,5,1,1,1,2,0.00012220745,280,5746
"ESS9e03_2",9,"3.2","23.11.2023",33311,"DE",0.99946624,0.77601683,3.037345,2.3570309,1,1,5,9,9,6,8,3,6,2,1,1983,"DEA",1,6,4,3,3,2,2,1,3,2,1,3,3,3,3,1,2,1,1,5,2,0.00012220745,321,5827
"ESS9e03_2",9,"3.2","23.11.2023",33328,"DE",0.99946624,0.9954758,3.037345,3.0236034,1,77,66,10,2,4,6,4,7,1,1,7777,"DE9",1,5,1,3,2,1,5,1,2,2,2,2,1,2,1,5,2,1,1,2,1,0.00012220745,317,5818
"ESS9e03_2",9,"3.2","23.11.2023",33347,"DE",0.99946624,0.77821714,3.037345,2.363714,2,66,66,8,7,3,4,5,5,2,1,1968,"DEB",1,5,2,5,3,2,5,2,2,2,2,3,4,1,5,5,4,1,1,2,5,0.00012220745,348,5880
"ESS9e03_2",9,"3.2","23.11.2023",33399,"DE",0.99946624,1.2710112,3.037345,3.8604996,1,1,4,8,9,7,9,6,8,2,1,1999,"DE1",2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,0.00012220745,355,5896
"ESS9e03_2",9,"3.2","23.11.2023",33441,"DE",0.99946624,0.6256514,3.037345,1.9003192,1,4,2,6,9,8,9,8,8,2,1,1982,"DE9",2,5,1,4,1,3,1,2,3,2,3,1,2,2,5,2,2,1,1,2,3,0.00012220745,314,5812
"ESS9e03_2",9,"3.2","23.11.2023",33458,"DE",0.99946624,0.5348688,3.037345,1.624581,1,2,1,8,5,4,4,5,7,2,1,1940,"DEB",1,5,2,3,1,1,6,2,2,2,2,2,2,2,5,2,3,2,1,2,2,0.00012220745,351,5886
"ESS9e03_2",9,"3.2","23.11.2023",33462,"DE",0.99946624,0.8307618,3.037345,2.5233102,1,2,2,8,8,6,7,2,6,2,2,1971,"DE3",2,4,2,3,2,5,2,2,3,3,2,1,2,2,6,2,3,1,2,3,4,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",33465,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,1,1,8,7,6,4,6,7,2,1,1953,"DE1",1,3,3,4,4,2,3,2,2,2,1,3,3,2,3,5,4,2,2,2,2,0.00012220745,272,5730
"ESS9e03_2",9,"3.2","23.11.2023",33474,"DE",0.99946624,0.9422759,3.037345,2.862017,2,66,2,8,5,1,7,8,2,2,2,1931,"DEA",2,6,2,6,3,5,4,2,1,5,2,3,6,3,5,3,5,2,1,2,6,0.00012220745,318,5822
"ESS9e03_2",9,"3.2","23.11.2023",33513,"DE",0.99946624,1.0864748,3.037345,3.2999988,3,66,66,8,3,4,7,6,5,1,1,1994,"DEA",1,3,6,4,2,2,1,1,3,5,3,2,6,2,2,2,1,3,3,2,3,0.00012220745,332,5849
"ESS9e03_2",9,"3.2","23.11.2023",33582,"DE",0.99946624,1.0279557,3.037345,3.1222558,1,1,1,7,9,7,8,8,10,2,2,1993,"DE9",3,5,5,3,2,2,3,4,5,1,2,4,3,2,4,2,2,2,5,2,2,0.00012220745,314,5813
"ESS9e03_2",9,"3.2","23.11.2023",33640,"DE",0.99946624,0.6441208,3.037345,1.9564171,1,1,66,8,6,5,6,7,8,2,2,1963,"DEF",2,4,1,3,2,2,4,2,4,3,2,1,4,2,5,4,6,1,2,3,3,0.00012220745,313,5810
"ESS9e03_2",9,"3.2","23.11.2023",33736,"DE",0.99946624,0.67466307,3.037345,2.0491846,1,88,66,9,8,5,7,4,9,2,1,1996,"DEA",2,3,3,3,2,4,3,4,3,2,2,4,2,4,5,3,3,2,5,4,4,0.00012220745,327,5839
"ESS9e03_2",9,"3.2","23.11.2023",33845,"DE",0.99946624,1.4915673,3.037345,4.530404,3,66,66,5,10,9,10,9,5,2,2,1986,"DE1",3,5,5,2,1,3,1,2,3,3,2,1,1,2,5,1,3,1,2,2,5,0.00012220745,270,5726
"ESS9e03_2",9,"3.2","23.11.2023",33852,"DE",0.99946624,0.8443996,3.037345,2.5647328,3,66,1,8,9,6,9,7,8,2,1,2001,"DE9",4,3,2,2,2,4,5,2,2,2,2,2,2,3,5,2,3,2,1,2,2,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",33904,"DE",0.99946624,1.2261274,3.037345,3.7241719,2,66,66,3,4,4,88,5,7,2,1,1956,"DE3",1,4,2,2,5,4,2,2,2,2,2,2,3,7,5,3,5,2,3,2,3,0.00012220745,294,5774
"ESS9e03_2",9,"3.2","23.11.2023",33958,"DE",0.99946624,1.1010096,3.037345,3.344146,1,2,66,8,8,4,9,10,6,2,2,1967,"DEE",5,5,2,5,1,5,3,2,2,2,2,2,5,1,6,5,5,1,2,5,5,0.00012220745,308,5801
"ESS9e03_2",9,"3.2","23.11.2023",33974,"DE",0.99946624,1.1056805,3.037345,3.3583329,1,2,66,10,8,1,6,2,7,1,2,1969,"DEB",1,4,2,3,1,4,3,2,2,3,2,1,2,2,5,2,3,1,1,2,3,0.00012220745,351,5886
"ESS9e03_2",9,"3.2","23.11.2023",33984,"DE",0.99946624,2.8907495,3.037345,8.780203,2,66,1,4,3,8,9,10,8,1,2,1981,"DEB",1,1,3,3,1,2,3,2,1,1,2,1,4,1,5,4,1,1,1,1,2,0.00012220745,348,5880
"ESS9e03_2",9,"3.2","23.11.2023",33998,"DE",0.99946624,0.67560714,3.037345,2.052052,1,2,2,8,8,7,9,6,7,2,2,1956,"DEA",4,5,1,5,2,4,5,2,5,2,2,1,4,1,6,8,5,1,1,4,3,0.00012220745,322,5830
"ESS9e03_2",9,"3.2","23.11.2023",34003,"DE",0.99946624,0.5896424,3.037345,1.7909473,1,1,1,9,9,6,5,9,3,2,2,1969,"DE9",4,4,3,4,2,5,2,2,2,2,2,2,3,1,6,3,5,1,3,2,3,0.00012220745,279,5732
"ESS9e03_2",9,"3.2","23.11.2023",34014,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,1,66,9,8,5,7,7,7,2,2,1949,"DE1",1,5,1,2,1,1,1,1,2,2,2,1,2,2,5,2,2,2,2,2,2,0.00012220745,273,5731
"ESS9e03_2",9,"3.2","23.11.2023",34047,"DE",0.99946624,2.054727,3.037345,6.240915,1,5,66,7,5,4,3,4,6,2,2,1963,"DEA",2,5,1,2,2,3,3,1,3,1,1,1,3,1,2,3,3,2,1,2,1,0.00012220745,333,5852
"ESS9e03_2",9,"3.2","23.11.2023",34081,"DE",0.99946624,0.61147445,3.037345,1.8572588,1,3,66,9,8,6,7,2,2,1,1,1990,"DE2",1,5,2,3,5,1,3,1,3,4,2,2,3,2,2,5,3,1,2,2,2,0.00012220745,288,5761
"ESS9e03_2",9,"3.2","23.11.2023",34094,"DE",0.99946624,0.8889173,3.037345,2.6999485,1,4,4,3,2,2,4,3,3,2,2,1984,"DE9",1,4,1,3,2,4,5,1,2,4,3,1,2,1,3,1,8,1,2,3,4,0.00012220745,315,5815
"ESS9e03_2",9,"3.2","23.11.2023",34118,"DE",0.99946624,2.372028,3.037345,7.2046676,1,77,66,8,5,5,5,3,3,2,2,1943,"DE7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,2,2,2,0.00012220745,342,5869
"ESS9e03_2",9,"3.2","23.11.2023",34128,"DE",0.99946624,1.1190791,3.037345,3.3990293,1,1,6,8,8,0,1,3,8,2,1,1971,"DE2",3,5,2,4,2,2,5,2,3,2,2,1,5,1,4,1,4,1,1,4,1,0.00012220745,283,5751
"ESS9e03_2",9,"3.2","23.11.2023",34149,"DE",0.99946624,2.882577,3.037345,8.755381,3,66,66,1,4,9,7,5,5,1,2,1964,"DEA",3,5,2,4,3,4,2,3,1,5,5,1,3,2,3,2,4,1,1,1,4,0.00012220745,322,5830
"ESS9e03_2",9,"3.2","23.11.2023",34170,"DE",0.99946624,1.2898223,3.037345,3.9176354,1,2,2,7,6,4,6,3,2,2,2,1965,"DE1",4,5,2,2,2,5,5,1,3,3,2,1,3,6,6,5,4,1,1,4,5,0.00012220745,270,5725
"ESS9e03_2",9,"3.2","23.11.2023",34179,"DE",0.99946624,0.67560714,3.037345,2.052052,1,1,1,9,6,5,8,7,5,2,2,1941,"DEA",1,6,1,5,2,5,3,2,2,3,1,1,5,2,6,3,5,1,1,3,4,0.00012220745,338,5861
"ESS9e03_2",9,"3.2","23.11.2023",34229,"DE",0.99946624,1.2710112,3.037345,3.8604996,3,66,5,10,8,4,9,3,8,1,1,1996,"DE1",3,2,2,2,2,4,3,2,4,2,2,2,2,2,5,3,2,1,5,2,3,0.00012220745,269,5723
"ESS9e03_2",9,"3.2","23.11.2023",34238,"DE",0.99946624,0.87987477,3.037345,2.6724832,1,3,66,7,7,3,3,6,5,2,1,1966,"DEG",3,4,2,3,4,1,4,2,2,2,2,2,2,2,3,4,4,2,2,2,2,0.00012220745,310,5805
"ESS9e03_2",9,"3.2","23.11.2023",34250,"DE",0.99946624,0.62394667,3.037345,1.8951412,1,3,3,9,8,2,3,2,3,2,1,1952,"DE1",2,4,2,2,2,3,5,2,3,2,1,2,2,3,5,4,2,2,2,4,3,0.00012220745,271,5727
"ESS9e03_2",9,"3.2","23.11.2023",34254,"DE",0.99946624,0.9424635,3.037345,2.8625867,1,6,66,7,7,5,6,7,6,2,1,1950,"DE8",2,5,1,4,2,3,2,2,2,2,2,2,2,1,5,2,3,2,1,2,2,0.00012220745,300,5784
"ESS9e03_2",9,"3.2","23.11.2023",34281,"DE",0.99946624,0.96251893,3.037345,2.923502,3,66,66,8,5,6,5,6,7,2,2,2002,"DE2",1,4,3,5,3,2,5,4,2,2,2,2,3,2,3,3,4,1,2,4,2,0.00012220745,288,5760
"ESS9e03_2",9,"3.2","23.11.2023",34382,"DE",0.99946624,3.372179,3.037345,10.242471,2,66,66,10,10,88,6,9,10,2,2,1975,"DE1",1,2,2,3,4,5,2,2,2,2,5,2,5,2,2,2,3,1,2,1,2,0.00012220745,355,5896
"ESS9e03_2",9,"3.2","23.11.2023",34418,"DE",0.99946624,2.7468195,3.037345,8.343039,2,66,9,2,3,3,5,2,3,1,1,1984,"DEA",2,4,2,5,3,4,5,2,3,2,2,3,4,4,4,3,5,3,2,5,4,0.00012220745,329,5844
"ESS9e03_2",9,"3.2","23.11.2023",34441,"DE",0.99946624,1.0358399,3.037345,3.146203,1,4,3,5,7,5,8,5,4,2,1,1996,"DEF",2,5,2,4,4,2,5,2,1,3,1,3,4,5,3,3,6,2,2,6,2,0.00012220745,313,5720
"ESS9e03_2",9,"3.2","23.11.2023",34519,"DE",0.99946624,0.67466056,3.037345,2.049177,1,6,66,8,6,3,1,5,5,2,2,1960,"DEE",2,4,5,5,3,2,3,1,4,3,2,2,3,3,3,2,4,1,3,4,3,0.00012220745,308,5800
"ESS9e03_2",9,"3.2","23.11.2023",34524,"DE",0.99946624,1.029105,3.037345,3.1257467,1,4,5,7,6,2,3,6,7,2,1,1952,"DEF",2,5,3,5,3,5,3,5,3,2,2,3,4,2,5,3,4,2,1,4,4,0.00012220745,346,5865
"ESS9e03_2",9,"3.2","23.11.2023",34540,"DE",0.99946624,1.0511706,3.037345,3.1927676,1,1,1,9,9,7,9,7,9,2,2,1965,"DEF",5,4,3,5,4,5,5,2,3,3,5,2,4,5,5,4,4,1,2,2,5,0.00012220745,346,5865
"ESS9e03_2",9,"3.2","23.11.2023",34555,"DE",0.99946624,0.9422759,3.037345,2.862017,1,88,66,7,9,3,3,1,7,2,2,1957,"DEA",2,5,1,4,1,3,3,1,4,3,1,1,3,1,6,4,3,1,1,3,3,0.00012220745,333,5852
"ESS9e03_2",9,"3.2","23.11.2023",34602,"DE",0.99946624,0.91345966,3.037345,2.774492,3,66,4,9,8,5,7,6,8,2,2,1995,"DE1",5,5,1,4,4,1,5,2,6,3,1,1,4,2,2,3,4,1,2,3,1,0.00012220745,272,5730
"ESS9e03_2",9,"3.2","23.11.2023",34678,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,4,4,8,4,3,4,4,4,2,2,1951,"DE2",3,6,2,5,2,4,5,2,3,1,2,2,4,1,5,3,5,2,1,1,5,0.00012220745,278,5742
"ESS9e03_2",9,"3.2","23.11.2023",34679,"DE",0.99946624,0.87987477,3.037345,2.6724832,1,1,1,8,9,7,7,4,6,2,1,1965,"DEG",3,5,3,5,2,5,2,2,2,4,2,1,4,1,6,4,3,1,2,1,5,0.00012220745,309,5803
"ESS9e03_2",9,"3.2","23.11.2023",34796,"DE",0.99946624,2.6525729,3.037345,8.056779,1,1,1,8,4,7,3,5,2,2,1,1942,"DE9",2,5,2,5,2,4,1,2,2,2,1,2,2,1,6,1,4,2,1,1,5,0.00012220745,315,5814
"ESS9e03_2",9,"3.2","23.11.2023",34871,"DE",0.99946624,1.085198,3.037345,3.296121,1,2,2,10,10,7,7,4,8,2,2,1952,"DE4",3,6,1,4,1,5,5,1,5,3,1,1,2,1,3,1,4,1,1,1,4,0.00012220745,295,5775
"ESS9e03_2",9,"3.2","23.11.2023",34882,"DE",0.99946624,1.2061957,3.037345,3.6636324,3,66,6,10,10,0,3,9,7,2,1,2002,"DE4",1,3,3,2,3,1,6,3,2,1,1,1,1,3,1,1,4,1,5,6,2,0.00012220745,298,5780
"ESS9e03_2",9,"3.2","23.11.2023",34914,"DE",0.99946624,1.262747,3.037345,3.8353984,1,2,2,7,5,3,2,4,3,2,1,1932,"DE1",4,4,2,3,3,5,2,3,5,4,4,3,3,3,5,3,2,2,4,4,4,0.00012220745,270,5725
"ESS9e03_2",9,"3.2","23.11.2023",34951,"DE",0.99946624,1.6565913,3.037345,5.031639,1,2,66,2,6,5,4,4,4,2,2,1959,"DE9",5,5,1,2,2,5,5,1,1,5,1,1,2,3,5,2,5,2,1,1,1,0.00012220745,296,5787
"ESS9e03_2",9,"3.2","23.11.2023",34979,"DE",0.99946624,0.8540229,3.037345,2.5939622,1,4,4,10,9,7,7,5,5,2,2,1956,"DE2",4,5,2,5,4,3,5,3,5,4,3,2,5,4,5,5,6,1,1,4,5,0.00012220745,290,5766
"ESS9e03_2",9,"3.2","23.11.2023",35009,"DE",0.99946624,1.2710112,3.037345,3.8604996,1,2,4,7,5,3,5,3,3,2,1,1993,"DE1",2,3,2,3,3,4,4,3,2,2,2,5,2,2,4,4,3,1,2,4,3,0.00012220745,270,5726
"ESS9e03_2",9,"3.2","23.11.2023",35018,"DE",0.99946624,1.0473378,3.037345,3.181126,2,66,66,8,5,5,6,7,7,2,1,1999,"DEA",8,5,4,4,5,5,5,8,8,2,3,2,5,8,2,8,6,1,3,8,2,0.00012220745,326,5837
"ESS9e03_2",9,"3.2","23.11.2023",35040,"DE",0.99946624,1.1023202,3.037345,3.3481266,1,1,1,9,7,2,6,9,2,2,2,1931,"DE1",2,3,1,4,1,1,1,3,1,2,1,1,1,2,6,5,2,1,1,1,2,0.00012220745,355,5896
"ESS9e03_2",9,"3.2","23.11.2023",35045,"DE",0.99946624,1.2542534,3.037345,3.8096,1,88,66,5,7,1,3,3,1,2,1,1986,"DE7",1,3,4,4,3,3,3,2,5,2,1,3,2,2,3,3,2,1,5,5,3,0.00012220745,342,5870
"ESS9e03_2",9,"3.2","23.11.2023",35075,"DE",0.99946624,1.1025547,3.037345,3.3488388,1,3,66,6,2,3,2,3,8,2,2,1978,"DEA",2,6,1,4,1,5,6,1,2,1,2,1,3,2,2,4,5,1,3,6,2,0.00012220745,323,5831
"ESS9e03_2",9,"3.2","23.11.2023",35082,"DE",0.99946624,0.9409557,3.037345,2.858007,1,2,1,7,6,5,3,8,3,2,2,1961,"DEE",2,5,2,4,2,4,4,2,1,1,1,1,1,1,5,5,3,2,1,1,1,0.00012220745,306,5799
"ESS9e03_2",9,"3.2","23.11.2023",35125,"DE",0.99946624,2.372028,3.037345,7.2046676,2,66,66,88,3,1,2,3,3,2,2,1933,"DE7",5,6,2,6,1,6,6,4,1,5,1,1,5,1,6,1,3,1,1,1,6,0.00012220745,340,5864
